statid;timeobs;Top_of_atmosphere_horizontal_irradiance_mean_[W/m^2];Quality_label
614100;2009120200;   0.0;1000
614100;2009120201;   0.0;1000
614100;2009120202;   0.0;1000
614100;2009120203;   0.0;1000
614100;2009120204;   0.0;1000
614100;2009120205;   0.0;1000
614100;2009120206;   0.0;1000
614100;2009120207;   0.0;1000
614100;2009120208;  51.4;1000
614100;2009120209; 170.5;1000
614100;2009120210; 265.7;1000
614100;2009120211; 318.2;1000
614100;2009120212; 321.8;1000
614100;2009120213; 276.2;1000
614100;2009120214; 186.5;1000
614100;2009120215;  68.6;1000
614100;2009120216;   0.0;1000
614100;2009120217;   0.0;1000
614100;2009120218;   0.0;1000
614100;2009120219;   0.0;1000
614100;2009120220;   0.0;1000
614100;2009120221;   0.0;1000
614100;2009120222;   0.0;1000
614100;2009120223;   0.0;1000
614100;2009120300;   0.0;1000
614100;2009120301;   0.0;1000
614100;2009120302;   0.0;1000
614100;2009120303;   0.0;1000
614100;2009120304;   0.0;1000
614100;2009120305;   0.0;1000
614100;2009120306;   0.0;1000
614100;2009120307;   0.0;1000
614100;2009120308;  48.2;1000
614100;2009120309; 166.8;1000
614100;2009120310; 262.0;1000
614100;2009120311; 314.7;1000
614100;2009120312; 318.7;1000
614100;2009120313; 273.5;1000
614100;2009120314; 184.2;1000
614100;2009120315;  67.3;1000
614100;2009120316;   0.0;1000
614100;2009120317;   0.0;1000
614100;2009120318;   0.0;1000
614100;2009120319;   0.0;1000
614100;2009120320;   0.0;1000
614100;2009120321;   0.0;1000
614100;2009120322;   0.0;1000
614100;2009120323;   0.0;1000
614100;2009120400;   0.0;1000
614100;2009120401;   0.0;1000
614100;2009120402;   0.0;1000
614100;2009120403;   0.0;1000
614100;2009120404;   0.0;1000
614100;2009120405;   0.0;1000
614100;2009120406;   0.0;1000
614100;2009120407;   0.0;1000
614100;2009120408;  45.7;1000
614100;2009120409; 163.2;1000
614100;2009120410; 258.5;1000
614100;2009120411; 311.4;1000
614100;2009120412; 315.7;1000
614100;2009120413; 270.9;1000
614100;2009120414; 182.1;1000
614100;2009120415;  65.5;1000
614100;2009120416;   0.0;1000
614100;2009120417;   0.0;1000
614100;2009120418;   0.0;1000
614100;2009120419;   0.0;1000
614100;2009120420;   0.0;1000
614100;2009120421;   0.0;1000
614100;2009120422;   0.0;1000
614100;2009120423;   0.0;1000
614100;2009120500;   0.0;1000
614100;2009120501;   0.0;1000
614100;2009120502;   0.0;1000
614100;2009120503;   0.0;1000
614100;2009120504;   0.0;1000
614100;2009120505;   0.0;1000
614100;2009120506;   0.0;1000
614100;2009120507;   0.0;1000
614100;2009120508;  42.8;1000
614100;2009120509; 159.8;1000
614100;2009120510; 255.1;1000
614100;2009120511; 308.3;1000
614100;2009120512; 312.9;1000
614100;2009120513; 268.5;1000
614100;2009120514; 180.1;1000
614100;2009120515;  63.8;1000
614100;2009120516;   0.0;1000
614100;2009120517;   0.0;1000
614100;2009120518;   0.0;1000
614100;2009120519;   0.0;1000
614100;2009120520;   0.0;1000
614100;2009120521;   0.0;1000
614100;2009120522;   0.0;1000
614100;2009120523;   0.0;1000
614100;2009120600;   0.0;1000
614100;2009120601;   0.0;1000
614100;2009120602;   0.0;1000
614100;2009120603;   0.0;1000
614100;2009120604;   0.0;1000
614100;2009120605;   0.0;1000
614100;2009120606;   0.0;1000
614100;2009120607;   0.0;1000
614100;2009120608;  40.6;1000
614100;2009120609; 156.5;1000
614100;2009120610; 251.9;1000
614100;2009120611; 305.3;1000
614100;2009120612; 310.3;1000
614100;2009120613; 266.2;1000
614100;2009120614; 178.3;1000
614100;2009120615;  62.8;1000
614100;2009120616;   0.0;1000
614100;2009120617;   0.0;1000
614100;2009120618;   0.0;1000
614100;2009120619;   0.0;1000
614100;2009120620;   0.0;1000
614100;2009120621;   0.0;1000
614100;2009120622;   0.0;1000
614100;2009120623;   0.0;1000
614100;2009120700;   0.0;1000
614100;2009120701;   0.0;1000
614100;2009120702;   0.0;1000
614100;2009120703;   0.0;1000
614100;2009120704;   0.0;1000
614100;2009120705;   0.0;1000
614100;2009120706;   0.0;1000
614100;2009120707;   0.0;1000
614100;2009120708;  37.9;1000
614100;2009120709; 153.4;1000
614100;2009120710; 248.8;1000
614100;2009120711; 302.5;1000
614100;2009120712; 307.8;1000
614100;2009120713; 264.2;1000
614100;2009120714; 176.6;1000
614100;2009120715;  61.4;1000
614100;2009120716;   0.0;1000
614100;2009120717;   0.0;1000
614100;2009120718;   0.0;1000
614100;2009120719;   0.0;1000
614100;2009120720;   0.0;1000
614100;2009120721;   0.0;1000
614100;2009120722;   0.0;1000
614100;2009120723;   0.0;1000
614100;2009120800;   0.0;1000
614100;2009120801;   0.0;1000
614100;2009120802;   0.0;1000
614100;2009120803;   0.0;1000
614100;2009120804;   0.0;1000
614100;2009120805;   0.0;1000
614100;2009120806;   0.0;1000
614100;2009120807;   0.0;1000
614100;2009120808;  36.0;1000
614100;2009120809; 150.4;1000
614100;2009120810; 245.8;1000
614100;2009120811; 299.8;1000
614100;2009120812; 305.5;1000
614100;2009120813; 262.3;1000
614100;2009120814; 175.2;1000
614100;2009120815;  60.6;1000
614100;2009120816;   0.0;1000
614100;2009120817;   0.0;1000
614100;2009120818;   0.0;1000
614100;2009120819;   0.0;1000
614100;2009120820;   0.0;1000
614100;2009120821;   0.0;1000
614100;2009120822;   0.0;1000
614100;2009120823;   0.0;1000
614100;2009120900;   0.0;1000
614100;2009120901;   0.0;1000
614100;2009120902;   0.0;1000
614100;2009120903;   0.0;1000
614100;2009120904;   0.0;1000
614100;2009120905;   0.0;1000
614100;2009120906;   0.0;1000
614100;2009120907;   0.0;1000
614100;2009120908;  34.2;1000
614100;2009120909; 147.5;1000
614100;2009120910; 243.0;1000
614100;2009120911; 297.3;1000
614100;2009120912; 303.3;1000
614100;2009120913; 260.5;1000
614100;2009120914; 173.9;1000
614100;2009120915;  59.4;1000
614100;2009120916;   0.0;1000
614100;2009120917;   0.0;1000
614100;2009120918;   0.0;1000
614100;2009120919;   0.0;1000
614100;2009120920;   0.0;1000
614100;2009120921;   0.0;1000
614100;2009120922;   0.0;1000
614100;2009120923;   0.0;1000
614100;2009121000;   0.0;1000
614100;2009121001;   0.0;1000
614100;2009121002;   0.0;1000
614100;2009121003;   0.0;1000
614100;2009121004;   0.0;1000
614100;2009121005;   0.0;1000
614100;2009121006;   0.0;1000
614100;2009121007;   0.0;1000
614100;2009121008;  32.4;1000
614100;2009121009; 144.8;1000
614100;2009121010; 240.4;1000
614100;2009121011; 294.9;1000
614100;2009121012; 301.4;1000
614100;2009121013; 259.0;1000
614100;2009121014; 172.7;1000
614100;2009121015;  58.9;1000
614100;2009121016;   0.0;1000
614100;2009121017;   0.0;1000
614100;2009121018;   0.0;1000
614100;2009121019;   0.0;1000
614100;2009121020;   0.0;1000
614100;2009121021;   0.0;1000
614100;2009121022;   0.0;1000
614100;2009121023;   0.0;1000
614100;2009121100;   0.0;1000
614100;2009121101;   0.0;1000
614100;2009121102;   0.0;1000
614100;2009121103;   0.0;1000
614100;2009121104;   0.0;1000
614100;2009121105;   0.0;1000
614100;2009121106;   0.0;1000
614100;2009121107;   0.0;1000
614100;2009121108;  30.2;1000
